season,week,manager,pts,IP,H,ER,BB,K,QS,SV+H,ERA,WHIP,K_per_IP
2024,18,Rich,132.33,48.32,59,29,9,62,2,0,5.401490066,1.407284768,1.283112583
2024,18,Andy,114.84,37.31,35,15,13,36,1,3,3.618332887,1.28651836,0.96488877
2024,18,Sam,200.33,57.32,53,16,15,63,7,0,2.512212142,1.186322401,1.099092812
2024,18,Howard,152.83,58.32,59,37,23,63,4,0,5.709876543,1.406035665,1.080246914
2024,18,Ulmer,207.76,70.97,61,28,18,57,7,0,3.550796111,1.1131464,0.803156263
2024,18,Garth,136.75,42.97,41,23,16,48,1,5,4.817314405,1.326506865,1.117058413
2024,18,Dave,149.92,47.66,46,15,21,55,3,0,2.832563995,1.40579102,1.154007554
2024,18,Rouse,179.5,50.99,49,19,13,51,6,3,3.353598745,1.215924691,1.000196117
2024,19,Boyce,195.82,62.32,58,32,22,73,5,2,4.621309371,1.283697047,1.171373556
2024,19,Chris,147.85,51.3,55,26,11,45,4,2,4.561403509,1.286549708,0.877192982
2024,19,Rich,149.09,61.31,65,32,20,55,2,0,4.697439243,1.386396999,0.897080411
2024,19,Andy,177.42,41.66,37,8,6,56,4,4,1.728276524,1.032165146,1.344215074
2024,19,Sam,169.83,54.32,47,21,19,57,5,0,3.479381443,1.215022091,1.049337261
2024,19,Howard,208.59,70.3,51,29,24,65,6,0,3.712660028,1.06685633,0.924608819
2024,19,Ulmer,172.5,56.99,40,24,20,51,6,0,3.790138621,1.052816284,0.894893841
2024,19,Garth,147.42,43.65,42,21,7,52,2,4,4.329896907,1.122565865,1.191294387
2024,19,Dave,163,55.98,47,19,11,46,4,0,3.054662379,1.036084316,0.821722044
2024,19,Rouse,134.33,41.33,37,20,7,52,3,1,4.355189935,1.064601984,1.258165981
2024,20,Boyce,143.33,61.32,70,43,20,57,3,1,6.311154599,1.467710372,0.929549902
2024,20,Chris,79.08,29.31,36,13,7,26,1,1,3.991811668,1.467076083,0.88706926
2024,20,Rich,100.17,36.65,40,12,10,29,2,0,2.946793997,1.36425648,0.791268759
2024,20,Andy,134.67,39.66,33,16,17,42,3,3,3.63086233,1.260716087,1.059001513
2024,20,Sam,156.34,53.32,46,28,14,60,4,0,4.726181545,1.12528132,1.12528132
2024,20,Howard,191.92,67.65,57,29,30,63,5,0,3.858093126,1.286031042,0.931263858
2024,20,Ulmer,155.5,52.99,50,21,20,52,4,0,3.5667107,1.321003963,0.98131723
2024,20,Garth,156.74,45.98,44,19,15,40,4,5,3.719008264,1.283166594,0.869943454
2024,20,Dave,202.41,70.65,57,29,18,58,6,0,3.694267516,1.061571125,0.820948337
2024,20,Rouse,127.25,42.97,52,26,17,51,2,3,5.445659763,1.605771468,1.186874564
2024,21,Boyce,141.16,44.65,46,18,8,35,5,2,3.628219485,1.209406495,0.78387458
2024,21,Chris,181.75,61.97,71,38,22,67,5,3,5.518799419,1.500726158,1.081168307
2024,21,Rich,131.75,46.98,40,24,19,50,3,0,4.597701149,1.255853555,1.064282673
2024,21,Andy,109.17,32.65,31,13,13,33,2,3,3.583460949,1.34762634,1.010719755
2024,21,Sam,176.17,63.65,55,38,21,73,4,0,5.373134328,1.194029851,1.146897093
2024,21,Howard,238.35,61.3,39,10,13,73,8,0,1.468189233,0.848287113,1.1908646
2024,21,Ulmer,187.68,66.63,62,22,18,54,4,0,2.971634399,1.200660363,0.810445745
2024,21,Garth,94.43,35.63,39,29,14,47,0,3,7.325287679,1.487510525,1.319113107
2024,21,Dave,184.08,63.33,66,31,17,63,4,2,4.405495026,1.310595294,0.994789199
2024,21,Rouse,206.42,65.64,62,23,23,73,3,2,3.153564899,1.294942108,1.112126752
2024,22,Boyce,201.33,62.31,57,24,17,70,6,0,3.466538276,1.187610335,1.123415182
2024,22,Chris,128.75,45.98,52,26,17,55,3,0,5.089169204,1.500652458,1.196172249
2024,22,Rich,168.42,59.66,61,28,18,61,4,0,4.223935635,1.324170298,1.02246061
2024,22,Andy,157.42,36.66,19,5,12,41,5,3,1.227495908,0.845608292,1.118385161
2024,22,Sam,226.33,69.33,50,20,18,60,8,0,2.596278667,0.980816385,0.865426222
2024,22,Howard,157.5,52.98,44,24,20,62,3,0,4.077010193,1.20800302,1.170252926
2024,22,Ulmer,236.91,69.66,58,16,15,70,7,0,2.067183463,1.047947172,1.00488085
2024,22,Garth,152.84,45.32,36,14,14,48,5,0,2.780229479,1.103265666,1.05913504
2024,22,Dave,133,47.99,59,26,13,50,4,0,4.876015837,1.500312565,1.041883726
2024,22,Rouse,118.01,39.98,37,20,15,46,2,1,4.502251126,1.300650325,1.150575288
2024,23,Boyce,209.84,59.31,57,23,19,70,6,3,3.490136571,1.281402799,1.18023942
2024,23,Chris,129.92,45.64,40,23,15,34,4,2,4.53549518,1.20508326,0.744960561
2024,23,Rich,143.75,49,44,18,11,42,4,0,3.306122449,1.12244898,0.857142857
2024,23,Andy,131.41,32.66,26,7,9,39,2,4,1.928965095,1.071647275,1.194121249
2024,23,Sam,178.92,55.66,43,18,14,56,5,0,2.910528207,1.024074739,1.006108516
2024,23,Howard,211.76,60.98,55,22,16,75,7,0,3.246966218,1.164316169,1.229911446
2024,23,Ulmer,162.83,56.33,50,23,16,48,5,0,3.674773655,1.171666963,0.852121427
2024,23,Garth,216.92,50.64,32,13,13,61,5,7,2.31042654,0.888625592,1.204581359
2024,23,Dave,82,41,53,29,11,29,2,0,6.365853659,1.56097561,0.707317073
2024,23,Rouse,167.17,51.65,46,24,22,51,5,3,4.181994192,1.316553727,0.987415295
2024,24,Boyce,265.66,77.65,60,24,18,82,7,2,2.781712814,1.004507405,1.056020605
2024,24,Chris,145.49,50.99,49,31,21,47,4,3,5.47166111,1.3728182,0.921749363
2024,24,Rich,197.58,53.33,31,9,10,58,6,0,1.518844928,0.76879805,1.087567973
2024,24,Andy,109,31,25,11,7,31,2,3,3.193548387,1.032258065,1
2024,24,Sam,166.84,56.31,51,26,17,57,5,0,4.155567395,1.207600781,1.012253596
2024,24,Howard,251.75,83.98,81,43,22,97,7,0,4.608240057,1.226482496,1.155036914
2024,24,Ulmer,179.59,54.32,42,13,17,53,5,0,2.153902798,1.086156112,0.975699558
2024,24,Garth,114.75,43.97,52,37,23,49,2,4,7.573345463,1.705708438,1.114396179
2024,24,Dave,150.68,46.64,44,22,12,56,4,1,4.245283019,1.200686106,1.200686106
2024,24,Rouse,217.67,60.65,51,21,15,69,5,4,3.116240725,1.088211047,1.137675185
2025,1,Boyce,315.09,84.31,67,25,18,83,7,9,2.668722571,1.008184083,0.984462104
2025,1,Chris,271.59,92.31,76,52,25,94,6,4,5.069873253,1.094139313,1.018307876
2025,1,Andy,231.66,72.65,48,25,30,82,3,2,3.097040606,1.073640743,1.128699243
2025,1,Garth,302.58,86.32,58,29,33,88,6,7,3.023632994,1.054216867,1.019462465
2025,1,Sam,225.83,76.32,69,38,31,72,3,6,4.481132075,1.310272537,0.943396226
2025,1,Howard,275.49,87.98,83,36,35,98,4,0,3.682655149,1.341213912,1.11388952
2025,1,Dave,245.75,79.98,68,29,28,82,5,0,3.263315829,1.200300075,1.025256314
2025,1,Ulmer,267.59,93.31,87,41,38,92,5,2,3.954560069,1.339620619,0.985960776
2025,1,Rich,230.34,83.31,76,43,35,86,2,0,4.645300684,1.332373064,1.032289041
2025,1,Rouse,200,63.99,52,25,14,64,3,3,3.516174402,1.031411158,1.000156274
2025,2,Boyce,203.42,55.65,42,13,19,64,4,3,2.102425876,1.096136568,1.150044924
2025,2,Chris,188.76,61.97,45,22,20,58,3,2,3.195094401,1.048894626,0.935936744
2025,2,Andy,166.92,58.65,51,31,22,60,2,3,4.757033248,1.244671782,1.023017903
2025,2,Garth,164.84,52.32,37,15,13,54,2,1,2.580275229,0.955657492,1.032110092
2025,2,Sam,215.09,53.32,31,10,10,67,5,3,1.68792198,0.768942236,1.256564141
2025,2,Howard,197.92,67.64,52,30,21,72,4,0,3.991720875,1.079243051,1.0644589
2025,2,Dave,174.67,57.66,57,22,21,58,4,1,3.433922997,1.352757544,1.005896635
2025,2,Ulmer,171.59,53.32,40,11,17,39,6,0,1.856714179,1.069017254,0.731432858
2025,2,Rich,227.66,66.66,47,10,21,58,7,0,1.350135014,1.02010201,0.870087009
2025,2,Rouse,149.09,42.32,35,17,18,37,5,4,3.615311909,1.252362949,0.874291115
2025,3,Boyce,226.66,59.65,57,17,15,66,4,7,2.56496228,1.207041073,1.106454317
2025,3,Chris,177.08,52.33,53,29,16,62,4,5,4.987578827,1.318555322,1.18478884
2025,3,Andy,143.67,41.65,36,15,20,41,3,4,3.241296519,1.344537815,0.984393758
2025,3,Garth,156.08,44.33,37,17,12,38,4,5,3.451387322,1.105346267,0.857207309
2025,3,Sam,175.83,43.33,33,12,9,56,4,4,2.492499423,0.969305331,1.292407108
2025,3,Howard,168.26,62.98,57,29,22,59,3,0,4.144172753,1.254366466,0.936805335
2025,3,Dave,247.49,83.98,77,40,29,89,6,1,4.286734937,1.262205287,1.059776137
2025,3,Ulmer,137.59,56.31,65,27,18,43,3,0,4.31539691,1.473983307,0.763629906
2025,3,Rich,207.58,76.31,68,45,35,75,7,0,5.307299174,1.349757568,0.98283318
2025,3,Rouse,153.17,48.65,41,26,21,51,1,6,4.809866393,1.274409044,1.048304214
2025,4,Boyce,217.67,52.66,40,13,14,69,5,5,2.221800228,1.025446259,1.310292442
2025,4,Chris,172.91,61.66,58,32,23,57,6,0,4.670775219,1.31365553,0.924424262
2025,4,Andy,120.09,42.32,37,18,14,39,2,1,3.827977316,1.20510397,0.921550095
2025,4,Garth,172.75,47.99,36,14,17,52,5,2,2.625546989,1.104396749,1.083559075
2025,4,Sam,130.59,50.31,52,34,21,49,2,3,6.082289803,1.451003777,0.973961439
2025,4,Howard,178.58,58.33,54,19,17,54,5,0,2.931596091,1.217212412,0.925767187
2025,4,Dave,178.25,53.99,48,13,17,44,6,1,2.167067976,1.203926653,0.814965734
2025,4,Ulmer,219.25,72.98,59,29,28,72,6,0,3.57632228,1.192107427,0.986571663
2025,4,Rich,97.83,44.32,50,27,20,35,2,0,5.482851986,1.579422383,0.789711191
2025,4,Rouse,184.41,50.66,51,21,8,54,5,5,3.730754047,1.164626925,1.065929728
2025,5,Boyce,177.41,52.65,52,20,17,58,4,3,3.418803419,1.310541311,1.101614435
2025,5,Chris,154.08,49.32,40,21,19,52,4,1,3.832116788,1.196269262,1.054339011
2025,5,Andy,162.09,46.32,39,15,10,51,2,4,2.914507772,1.057858377,1.101036269
2025,5,Garth,177.08,42.33,28,7,9,51,4,4,1.488306166,0.874084574,1.204819277
2025,5,Sam,138.08,48.31,59,30,20,47,2,5,5.588904989,1.6352722,0.972883461
2025,5,Howard,154.34,61.32,61,30,19,46,4,0,4.403131115,1.304631442,0.750163079
2025,5,Dave,168.17,53.66,48,21,18,47,4,3,3.522176668,1.229966455,0.875885203
2025,5,Ulmer,149.58,53.33,44,20,23,43,4,0,3.375210951,1.256328521,0.806300394
2025,5,Rich,200.58,69.32,66,27,23,55,7,0,3.505481823,1.28390075,0.793421812
2025,5,Rouse,132.67,45.65,54,29,14,44,2,5,5.717415115,1.489594743,0.963855422
2025,6,Boyce,130.5,38.98,36,24,12,51,2,4,5.541303232,1.231400718,1.308363263
2025,6,Chris,242,64.99,43,18,15,76,7,2,2.492691183,0.892444992,1.169410679
2025,6,Andy,170.83,48.32,44,17,14,50,4,4,3.166390728,1.200331126,1.034768212
2025,6,Garth,213.33,62.33,54,30,20,66,5,6,4.331782448,1.187229264,1.058880154
2025,6,Sam,155.51,55.98,65,32,21,65,1,3,5.144694534,1.536262951,1.161128975
2025,6,Howard,176.08,65.32,58,28,23,50,5,0,3.85793019,1.24004899,0.765462339
2025,6,Dave,180,58.99,58,25,18,54,6,1,3.814205798,1.288353958,0.915409391
2025,6,Ulmer,149.34,50.31,51,19,17,49,4,0,3.398926655,1.351619956,0.973961439
2025,6,Rich,138.91,50.65,47,22,20,42,4,0,3.909180652,1.322803554,0.829220138
2025,6,Rouse,161.16,41.66,29,7,13,43,4,3,1.512241959,1.008161306,1.032165146
2025,7,Boyce,132.49,44.98,45,21,17,52,2,1,4.201867497,1.378390396,1.156069364
2025,7,Chris,150.5,54.98,69,29,9,51,5,0,4.747180793,1.418697708,0.92761004
2025,7,Andy,171.25,45,34,13,13,50,3,5,2.6,1.044444444,1.111111111
2025,7,Garth,196.5,50.99,35,11,15,48,6,4,1.941557168,0.980584428,0.941361051
2025,7,Sam,103.51,38.97,36,24,16,45,2,0,5.542725173,1.334359764,1.154734411
2025,7,Howard,236.41,79.66,72,30,23,66,8,0,3.389404971,1.192568416,0.828521215
2025,7,Dave,177.59,56.32,52,16,17,53,5,0,2.556818182,1.225142045,0.941051136
2025,7,Ulmer,187.26,60.97,57,25,26,63,6,0,3.690339511,1.361325242,1.033295063
2025,7,Rich,191.57,64.32,59,32,22,54,8,1,4.47761194,1.259328358,0.839552239
2025,7,Rouse,151.75,42.99,28,11,13,36,3,4,2.30286113,0.953710165,0.837404047
2025,8,Boyce,241.26,62.97,49,19,18,84,5,4,2.715578847,1.06399873,1.333968556
2025,8,Chris,164.01,64.98,74,36,20,59,4,0,4.986149584,1.446598954,0.907971684
2025,8,Andy,114.5,27,17,5,9,26,3,4,1.666666667,0.962962963,0.962962963
2025,8,Garth,192.25,46,38,6,5,47,6,4,1.173913043,0.934782609,1.02173913
2025,8,Sam,182.26,53.98,52,16,15,48,5,3,2.667654687,1.241200445,0.889218229
2025,8,Howard,179.34,61.31,51,23,19,53,5,0,3.376284456,1.141738705,0.864459305
2025,8,Dave,183.08,59.32,57,26,16,62,5,1,3.944706676,1.230613621,1.045178692
2025,8,Ulmer,201.26,64.98,53,18,24,55,6,0,2.493074792,1.184979994,0.846414281
2025,8,Rich,214.5,63.98,55,17,17,63,6,1,2.391372304,1.125351672,0.984682713
2025,8,Rouse,177.83,50.32,32,17,10,43,4,5,3.040540541,0.834658188,0.854531002
2025,9,Boyce,184.33,54.32,51,25,17,58,4,5,4.142120766,1.251840943,1.067746686
2025,9,Chris,212.5,62.99,43,17,11,64,6,0,2.428956977,0.857278933,1.016034291
2025,9,Andy,137,29,17,3,7,35,3,5,0.931034483,0.827586207,1.206896552
2025,9,Garth,175.59,44.32,28,11,15,42,5,5,2.233754513,0.970216606,0.94765343
2025,9,Sam,189.58,55.32,42,17,15,61,4,2,2.765726681,1.030368764,1.102675343
2025,9,Howard,217.76,79.97,73,35,14,52,8,0,3.938977116,1.087907965,0.650243841
2025,9,Dave,121.26,42.97,45,26,20,44,3,2,5.445659763,1.512683267,1.023970212
2025,9,Ulmer,206.43,62.64,51,16,22,62,6,0,2.298850575,1.165389527,0.989782886
2025,9,Rich,251.26,66.98,43,14,22,81,8,0,1.881158555,0.970438937,1.209316214
2025,9,Rouse,149.91,48.65,52,26,11,43,3,5,4.809866393,1.294964029,0.883864337
2025,10,Boyce,137,41.98,43,20,9,40,3,4,4.287756074,1.238685088,0.952834683
2025,10,Chris,129.99,49.99,52,24,16,38,4,0,4.320864173,1.360272054,0.76015203
2025,10,Andy,121.42,37.66,34,20,17,45,4,1,4.77960701,1.354221986,1.194901753
2025,10,Garth,148.42,45.65,45,25,12,51,2,5,4.928806134,1.248630887,1.117196057
2025,10,Sam,148.17,50.66,41,27,19,42,4,3,4.796683774,1.184366364,0.829056455
2025,10,Howard,287.26,85.98,57,24,22,78,10,0,2.512212142,0.91881833,0.907187718
2025,10,Dave,211.33,57.33,50,13,12,63,6,2,2.040816327,1.081458224,1.098901099
2025,10,Ulmer,133.58,44.31,39,22,22,46,3,2,4.468517265,1.37666441,1.038140375
2025,10,Rich,188.32,67.32,59,34,21,61,6,0,4.545454545,1.18835413,0.906120024
2025,10,Rouse,179.33,55.33,52,23,14,57,4,3,3.741189228,1.192842942,1.030182541
2025,11,Boyce,169.41,47.66,39,17,14,49,5,3,3.210239194,1.112043642,1.02811582
2025,11,Chris,213.08,82.31,82,41,31,62,7,0,4.483051877,1.372858705,0.753249909
2025,11,Andy,136.25,33,34,9,5,47,2,4,2.454545455,1.181818182,1.424242424
2025,11,Garth,109.18,37.64,34,17,16,33,2,2,4.064824655,1.32837407,0.876726886
2025,11,Sam,86.92,43.65,44,37,27,41,1,1,7.628865979,1.626575029,0.939289805
2025,11,Howard,170.75,60.99,53,28,26,60,4,0,4.131824889,1.295294311,0.983767831
2025,11,Dave,196.17,66.65,54,28,28,57,6,1,3.780945236,1.230307577,0.855213803
2025,11,Ulmer,185.25,57.99,47,23,22,67,5,0,3.569580962,1.189860321,1.155371616
2025,11,Rich,196.09,69.3,66,34,19,60,7,0,4.415584416,1.226551227,0.865800866
2025,11,Rouse,128.84,41.32,36,15,12,40,3,1,3.267182962,1.161665053,0.968054211
2025,12,Boyce,170.25,52.97,46,19,21,53,3,3,3.228242401,1.264866906,1.000566358
2025,12,Chris,185.42,59.66,51,19,18,57,5,0,2.866242038,1.156553805,0.955414013
2025,12,Andy,128.58,37.32,26,13,15,30,4,3,3.135048232,1.098606645,0.803858521
2025,12,Garth,175.5,54.97,45,17,9,47,5,1,2.783336365,0.982354011,0.855011825
2025,12,Sam,136.59,50.3,49,24,12,42,4,0,4.294234592,1.212723658,0.83499006
2025,12,Howard,134.33,55.31,61,38,23,54,4,0,6.18333032,1.51871271,0.976315314
2025,12,Dave,200.91,62.65,60,31,13,64,7,2,4.453312051,1.165203512,1.021548284
2025,12,Ulmer,223.08,70.32,61,24,14,77,5,0,3.071672355,1.066552901,1.094994312
2025,12,Rich,173.09,58.31,54,20,21,51,5,0,3.086949065,1.286228777,0.874635569
2025,12,Rouse,130,42.99,44,22,14,45,1,4,4.605722261,1.349150965,1.046755059
2025,13,Boyce,222.92,60.66,45,18,18,79,5,2,2.670623145,1.038575668,1.302340917
2025,13,Chris,208.5,70,60,28,22,61,7,0,3.6,1.171428571,0.871428571
2025,13,Andy,144.5,36.99,29,6,11,31,3,5,1.459854015,1.081373344,0.838064342
2025,13,Garth,187.42,53.65,41,25,16,55,3,7,4.193849021,1.062441752,1.025163094
2025,13,Sam,118.08,43.32,47,28,14,42,2,3,5.817174515,1.408125577,0.969529086
2025,13,Howard,99,46.98,53,34,17,45,1,0,6.513409962,1.489995743,0.957854406
2025,13,Dave,180.59,57.32,57,20,22,62,4,1,3.140265178,1.378227495,1.081646895
2025,13,Ulmer,152.42,48.66,46,26,11,64,4,0,4.808877928,1.171393342,1.315248664
2025,13,Rich,191.91,58.66,50,12,17,55,5,0,1.841118309,1.142175247,0.937606546
2025,13,Rouse,175.91,49.66,33,13,10,52,5,1,2.356020942,0.865888039,1.047120419
2025,14,Boyce,139.08,42.32,40,23,13,46,2,5,4.891304348,1.252362949,1.086956522
2025,14,Chris,237,75.99,59,27,15,76,6,0,3.197789183,0.973812344,1.000131596
2025,14,Andy,103.75,33.99,28,16,13,33,1,3,4.236540159,1.206237129,0.970873786
2025,14,Garth,144.41,40.66,26,12,11,40,3,3,2.656173143,0.909985243,0.983767831
2025,14,Sam,142.84,43.31,50,17,18,47,2,4,3.532671438,1.570076195,1.085199723
2025,14,Howard,195.84,62.31,52,18,16,64,4,0,2.599903707,1.091317606,1.027122452
2025,14,Dave,192.92,66.65,60,29,17,59,6,0,3.915978995,1.155288822,0.885221305
2025,14,Ulmer,137.34,53.32,55,36,29,59,4,0,6.07651913,1.575393848,1.106526632
2025,14,Rich,172.5,60.99,63,28,17,62,4,0,4.131824889,1.311690441,1.016560092
2025,14,Rouse,197.25,50.98,42,17,5,57,5,5,3.001176932,0.921930169,1.118085524
2025,15,Boyce,316.76,91.97,77,41,30,110,10,3,4.012177884,1.163422855,1.196042188
2025,15,Chris,203.08,79.32,78,41,17,60,6,0,4.65204236,1.197680282,0.756429652
2025,15,Andy,247.5,60,36,9,8,52,7,7,1.35,0.733333333,0.866666667
2025,15,Garth,233.92,79.63,66,36,31,78,5,2,4.068818285,1.218133869,0.979530328
2025,15,Sam,281.5,78.98,64,23,26,76,7,6,2.620916688,1.139528995,0.962268929
2025,15,Howard,307.66,87.98,85,45,28,74,5,0,4.603318936,1.284382814,0.84110025
2025,15,Dave,249.74,93.98,96,46,29,90,5,0,4.405192594,1.330070228,0.957650564
2025,15,Ulmer,290.83,111.31,105,60,37,113,5,0,4.851316144,1.275716468,1.015182823
2025,15,Rich,372,98.32,91,34,25,76,12,1,3.112286412,1.179820993,0.772986168
2025,15,Rouse,228.75,69.99,60,30,17,65,5,4,3.857693956,1.100157165,0.928704101
2025,16,Boyce,156.42,45.66,38,13,19,51,3,2,2.562417871,1.248357424,1.11695138
2025,16,Chris,177.17,64.64,64,32,14,58,5,0,4.455445545,1.206683168,0.897277228
2025,16,Andy,91.83,31.33,41,15,11,29,2,2,4.308969039,1.659751037,0.925630386
2025,16,Garth,144.75,42.99,37,12,18,44,2,3,2.512212142,1.279367295,1.023493836
2025,16,Sam,180.08,45.32,22,11,13,47,6,3,2.184466019,0.772285966,1.037069726
2025,16,Howard,209.58,74.33,68,39,23,85,4,0,4.722184851,1.224270147,1.143549038
2025,16,Dave,106.42,51.65,59,37,22,43,2,0,6.447241045,1.568247822,0.832526621
2025,16,Ulmer,189.51,61.98,50,21,22,59,5,0,3.049370765,1.161665053,0.951919974
2025,16,Rich,143.58,47.32,44,22,15,48,4,1,4.184277261,1.246830093,1.014370245
2025,16,Rouse,211.74,50.99,33,18,18,64,3,9,3.177093548,1.000196117,1.255148068
2025,17,Boyce,138.41,44.66,38,21,9,45,3,2,4.231974922,1.05239588,1.007613077
2025,17,Chris,167.82,59.32,61,23,15,58,3,0,3.489548213,1.281186784,0.977747808
2025,17,Andy,124.25,32.99,25,15,10,43,2,4,4.092149136,1.060927554,1.30342528
2025,17,Garth,190.33,57.32,49,16,19,58,3,3,2.512212142,1.186322401,1.011863224
2025,17,Sam,141.58,44.32,37,20,12,38,3,4,4.061371841,1.105595668,0.857400722
2025,17,Howard,153.58,59.32,56,34,23,51,5,0,5.158462576,1.331759946,0.859743763
2025,17,Dave,167.51,61.96,62,28,28,67,2,0,4.06714009,1.452550032,1.081342802
2025,17,Ulmer,155.25,48.99,42,24,15,48,5,2,4.409063074,1.163502756,0.979791794
2025,17,Rich,183.33,61.32,53,23,17,52,4,2,3.375733855,1.141552511,0.848010437
2025,17,Rouse,106.5,39.99,40,24,14,36,2,2,5.401350338,1.350337584,0.900225056
2025,18,Boyce,165.17,50.64,51,25,17,53,4,4,4.443127962,1.342812006,1.046603476
2025,18,Chris,175.75,68.99,72,33,21,61,3,0,4.304971735,1.348021452,0.884186114
2025,18,Andy,138.42,39.66,35,18,12,38,2,6,4.084720121,1.185073122,0.958144226
2025,18,Garth,165.5,44,32,11,8,47,5,2,2.25,0.909090909,1.068181818
2025,18,Sam,147.76,46.97,31,18,20,40,3,3,3.449010006,1.085799446,0.851607409
2025,18,Howard,130.34,52.31,52,28,18,44,3,0,4.817434525,1.338176257,0.841139361
2025,18,Dave,161.58,65.32,75,38,20,54,5,0,5.2357624,1.454378445,0.826699326
2025,18,Ulmer,125.66,49.65,54,33,18,49,3,1,5.981873112,1.450151057,0.986908359
2025,18,Rich,167.01,55.98,64,25,18,55,5,1,4.019292605,1.46480886,0.982493748
2025,18,Rouse,178.18,60.63,59,26,19,60,3,2,3.859475507,1.286491836,0.989609104
2025,19,Boyce,130.33,41.32,36,22,12,37,4,3,4.791868345,1.161665053,0.895450145
2025,19,Chris,171,62.99,53,33,11,59,4,0,4.715034132,1.016034291,0.936656612
2025,19,Andy,148.08,42.32,32,20,15,44,4,4,4.253308129,1.110586011,1.039697543
2025,19,Garth,112.01,40.98,41,20,13,38,2,1,4.39238653,1.317715959,0.927281601
2025,19,Sam,168.34,49.32,35,17,7,46,5,2,3.102189781,0.851581509,0.932684509
2025,19,Howard,145.25,56.97,68,30,21,45,5,0,4.739336493,1.562225733,0.789889415
2025,19,Dave,115.41,50.65,54,31,17,48,1,0,5.508390918,1.4017769,0.947680158
2025,19,Ulmer,147.42,53.64,54,29,19,50,2,3,4.865771812,1.360924683,0.932140194
2025,19,Rich,208.5,67.99,59,25,17,60,6,1,3.309310193,1.117811443,0.882482718
2025,19,Rouse,153.67,48.65,47,21,15,54,2,3,3.884892086,1.274409044,1.109969168
2025,20,Boyce,217.59,56.31,44,19,15,75,6,3,3.036760788,1.047771266,1.331912627
2025,20,Chris,194.41,71.64,73,38,22,66,6,0,4.773869347,1.326074819,0.921273032
2025,20,Andy,159.09,50.32,38,24,21,44,4,4,4.292527822,1.172496025,0.874403816
2025,20,Garth,219.01,55.98,32,11,14,57,6,4,1.768488746,0.821722044,1.018220793
2025,20,Sam,204.76,60.98,51,23,22,75,4,2,3.394555592,1.197113808,1.229911446
2025,20,Howard,239,73.99,61,32,15,76,9,0,3.892417894,1.027165833,1.027165833
2025,20,Dave,119.08,50.32,53,30,30,44,3,0,5.365659777,1.649443561,0.874403816
2025,20,Ulmer,153.33,45.32,30,12,18,40,4,2,2.383053839,1.05913504,0.882612533
2025,20,Rich,182.33,53.32,47,19,15,58,6,1,3.207051763,1.162790698,1.087771943
2025,20,Rouse,69.5,25.99,31,18,11,32,1,1,6.233166603,1.616006156,1.231242786
2025,21,Boyce,221.17,62.64,55,16,19,62,5,4,2.298850575,1.181353768,0.989782886
2025,21,Chris,135.33,56.32,56,33,20,48,3,0,5.2734375,1.349431818,0.852272727
2025,21,Andy,82.83,30.33,29,18,11,24,3,1,5.341246291,1.318826245,0.791295747
2025,21,Garth,127.33,34.32,34,12,8,45,3,2,3.146853147,1.223776224,1.311188811
2025,21,Sam,136.92,42.66,37,17,12,48,2,2,3.58649789,1.148616971,1.125175809
2025,21,Howard,162.08,59.32,60,30,17,48,5,1,4.551584626,1.298044504,0.8091706
2025,21,Dave,119.5,49.98,60,32,22,48,3,0,5.762304922,1.640656263,0.960384154
2025,21,Ulmer,167.09,58.31,50,32,21,62,4,1,4.939118505,1.217629909,1.063282456
2025,21,Rich,155.84,62.31,75,37,11,57,4,0,5.344246509,1.380195795,0.914780934
2025,21,Rouse,203.42,59.65,52,25,9,77,4,2,3.772003353,1.02263202,1.29086337
2025,22,Boyce,176.42,46.66,44,14,17,46,4,6,2.700385769,1.307329619,0.985855122
2025,22,Chris,246.41,79.65,62,26,25,78,6,0,2.937853107,1.092278719,0.979284369
2025,22,Andy,95.16,36.66,39,24,11,32,3,1,5.89198036,1.363884343,0.872885979
2025,22,Garth,97.43,27.64,24,15,9,29,1,5,4.88422576,1.193921852,1.049204052
2025,22,Sam,169.92,59.64,58,26,23,50,4,2,3.923541247,1.358148893,0.838363514
2025,22,Howard,176.58,66.32,67,32,18,55,4,1,4.342581423,1.281664656,0.829312425
2025,22,Dave,193.58,67.33,57,29,20,68,4,0,3.876429526,1.143620971,1.009950988
2025,22,Ulmer,125.33,49.31,55,39,19,59,3,1,7.118231596,1.500709795,1.196511864
2025,22,Rich,107.83,46.32,57,29,13,38,3,0,5.634715026,1.511226252,0.820379965
2025,22,Rouse,34.75,16.98,30,24,13,24,0,3,12.72084806,2.532391048,1.413427562
2025,23,Boyce,155.74,44.99,37,20,10,55,1,5,4.000889086,1.044676595,1.222493888
2025,23,Chris,154.74,61.99,63,37,24,57,4,0,5.371834167,1.40345217,0.919503146
2025,23,Andy,129.92,47.66,49,26,8,49,2,1,4.909777591,1.195971465,1.02811582
2025,23,Garth,193.83,52.33,37,22,15,69,4,4,3.783680489,0.993693866,1.318555322
2025,23,Sam,212.5,53.99,25,12,13,65,4,4,2.000370439,0.703834043,1.203926653
2025,23,Howard,128.93,48.64,51,24,12,54,1,0,4.440789474,1.295230263,1.110197368
2025,23,Dave,138.41,54.64,67,35,16,55,4,0,5.765007321,1.519033675,1.00658858
