season,week,manager,wins,losses,points_for,points_against,standings_rank,leader_wins,games_back,playoff_spot,streak
2026,11,,25.0,21.0,0.0,0.0,2,25.0,0.0,1,W2
2026,11,,25.0,21.0,0.0,0.0,2,25.0,0.0,1,W3
2026,11,,25.0,21.0,0.0,0.0,2,25.0,0.0,1,W4
2026,11,,25.0,21.0,0.0,0.0,2,25.0,0.0,1,W5
2026,11,,25.0,21.0,0.0,0.0,2,25.0,0.0,1,L1
2026,11,,25.0,21.0,0.0,0.0,2,25.0,0.0,1,L2
2026,11,,25.0,21.0,0.0,0.0,2,25.0,0.0,1,L3
2026,11,,25.0,21.0,0.0,0.0,2,25.0,0.0,1,L4
2026,11,,25.0,21.0,0.0,0.0,2,25.0,0.0,1,L5
2026,11,,25.0,22.0,0.0,0.0,3,25.0,0.0,1,W1
2026,11,,25.0,22.0,0.0,0.0,3,25.0,0.0,1,W2
2026,11,,25.0,22.0,0.0,0.0,3,25.0,0.0,1,W3
2026,11,,25.0,22.0,0.0,0.0,3,25.0,0.0,1,W4
2026,11,,25.0,22.0,0.0,0.0,3,25.0,0.0,1,W5
2026,11,,25.0,22.0,0.0,0.0,3,25.0,0.0,1,L1
2026,11,,25.0,22.0,0.0,0.0,3,25.0,0.0,1,L2
2026,11,,25.0,22.0,0.0,0.0,3,25.0,0.0,1,L3
2026,11,,25.0,22.0,0.0,0.0,3,25.0,0.0,1,L4
2026,11,,25.0,22.0,0.0,0.0,3,25.0,0.0,1,L5
2026,11,,25.0,23.0,0.0,0.0,4,25.0,0.0,1,W1
2026,11,,25.0,23.0,0.0,0.0,4,25.0,0.0,1,W2
2026,11,,25.0,23.0,0.0,0.0,4,25.0,0.0,1,W3
2026,11,,25.0,23.0,0.0,0.0,4,25.0,0.0,1,W4
2026,11,,25.0,23.0,0.0,0.0,4,25.0,0.0,1,W5
2026,11,,25.0,23.0,0.0,0.0,4,25.0,0.0,1,L1
2026,11,,25.0,23.0,0.0,0.0,4,25.0,0.0,1,L2
2026,11,,25.0,23.0,0.0,0.0,4,25.0,0.0,1,L3
2026,11,,25.0,23.0,0.0,0.0,4,25.0,0.0,1,L4
2026,11,,25.0,23.0,0.0,0.0,4,25.0,0.0,1,L5
2026,11,,25.0,24.0,0.0,0.0,5,25.0,0.0,0,W1
2026,11,,25.0,24.0,0.0,0.0,5,25.0,0.0,0,W2
2026,11,,25.0,24.0,0.0,0.0,5,25.0,0.0,0,W3
2026,11,,25.0,24.0,0.0,0.0,5,25.0,0.0,0,W4
2026,11,,25.0,24.0,0.0,0.0,5,25.0,0.0,0,W5
2026,11,,25.0,24.0,0.0,0.0,5,25.0,0.0,0,L1
2026,11,,25.0,24.0,0.0,0.0,5,25.0,0.0,0,L2
2026,11,,25.0,24.0,0.0,0.0,5,25.0,0.0,0,L3
2026,11,,25.0,24.0,0.0,0.0,5,25.0,0.0,0,L4
2026,11,,25.0,24.0,0.0,0.0,5,25.0,0.0,0,L5
2026,11,,25.0,25.0,0.0,0.0,6,25.0,0.0,0,W1
2026,11,,25.0,25.0,0.0,0.0,6,25.0,0.0,0,W2
2026,11,,25.0,25.0,0.0,0.0,6,25.0,0.0,0,W3
2026,11,,25.0,25.0,0.0,0.0,6,25.0,0.0,0,W4
2026,11,,25.0,25.0,0.0,0.0,6,25.0,0.0,0,W5
2026,11,,25.0,25.0,0.0,0.0,6,25.0,0.0,0,L1
2026,11,,25.0,25.0,0.0,0.0,6,25.0,0.0,0,L2
2026,11,,25.0,25.0,0.0,0.0,6,25.0,0.0,0,L3
2026,11,,25.0,25.0,0.0,0.0,6,25.0,0.0,0,L4
2026,11,,25.0,25.0,0.0,0.0,6,25.0,0.0,0,L5
2026,11,,24.0,20.0,0.0,0.0,7,25.0,1.0,0,W1
2026,11,,24.0,20.0,0.0,0.0,7,25.0,1.0,0,W2
2026,11,,24.0,20.0,0.0,0.0,7,25.0,1.0,0,W3
2026,11,,24.0,20.0,0.0,0.0,7,25.0,1.0,0,W4
2026,11,,24.0,20.0,0.0,0.0,7,25.0,1.0,0,W5
2026,11,,24.0,20.0,0.0,0.0,7,25.0,1.0,0,L1
2026,11,,24.0,20.0,0.0,0.0,7,25.0,1.0,0,L2
2026,11,,24.0,20.0,0.0,0.0,7,25.0,1.0,0,L3
2026,11,,24.0,20.0,0.0,0.0,7,25.0,1.0,0,L4
2026,11,,24.0,20.0,0.0,0.0,7,25.0,1.0,0,L5
2026,11,,23.0,20.0,0.0,0.0,8,25.0,2.0,0,W1
2026,11,,23.0,20.0,0.0,0.0,8,25.0,2.0,0,W2
2026,11,,23.0,20.0,0.0,0.0,8,25.0,2.0,0,W3
2026,11,,23.0,20.0,0.0,0.0,8,25.0,2.0,0,W4
2026,11,,23.0,20.0,0.0,0.0,8,25.0,2.0,0,W5
2026,11,,23.0,20.0,0.0,0.0,8,25.0,2.0,0,L1
2026,11,,23.0,20.0,0.0,0.0,8,25.0,2.0,0,L2
2026,11,,23.0,20.0,0.0,0.0,8,25.0,2.0,0,L3
2026,11,,23.0,20.0,0.0,0.0,8,25.0,2.0,0,L4
2026,11,,23.0,20.0,0.0,0.0,8,25.0,2.0,0,L5
2026,11,,22.0,20.0,0.0,0.0,9,25.0,3.0,0,W1
2026,11,,22.0,20.0,0.0,0.0,9,25.0,3.0,0,W2
2026,11,,22.0,20.0,0.0,0.0,9,25.0,3.0,0,W3
2026,11,,22.0,20.0,0.0,0.0,9,25.0,3.0,0,W4
2026,11,,22.0,20.0,0.0,0.0,9,25.0,3.0,0,W5
2026,11,,22.0,20.0,0.0,0.0,9,25.0,3.0,0,L1
2026,11,,22.0,20.0,0.0,0.0,9,25.0,3.0,0,L2
2026,11,,22.0,20.0,0.0,0.0,9,25.0,3.0,0,L3
2026,11,,22.0,20.0,0.0,0.0,9,25.0,3.0,0,L4
2026,11,,22.0,20.0,0.0,0.0,9,25.0,3.0,0,L5
2026,11,,21.0,20.0,0.0,0.0,10,25.0,4.0,0,W1
2026,11,,21.0,20.0,0.0,0.0,10,25.0,4.0,0,W2
2026,11,,21.0,20.0,0.0,0.0,10,25.0,4.0,0,W3
2026,11,,21.0,20.0,0.0,0.0,10,25.0,4.0,0,W4
2026,11,,21.0,20.0,0.0,0.0,10,25.0,4.0,0,W5
2026,11,,21.0,20.0,0.0,0.0,10,25.0,4.0,0,L1
2026,11,,21.0,20.0,0.0,0.0,10,25.0,4.0,0,L2
2026,11,,21.0,20.0,0.0,0.0,10,25.0,4.0,0,L3
2026,11,,21.0,20.0,0.0,0.0,10,25.0,4.0,0,L4
2026,11,,21.0,20.0,0.0,0.0,10,25.0,4.0,0,L5
2026,12,,30.0,25.0,0.0,0.0,1,30.0,0.0,1,W1
2026,12,,30.0,25.0,0.0,0.0,1,30.0,0.0,1,W2
2026,12,,30.0,25.0,0.0,0.0,1,30.0,0.0,1,W3
2026,12,,30.0,25.0,0.0,0.0,1,30.0,0.0,1,W4
2026,12,,30.0,25.0,0.0,0.0,1,30.0,0.0,1,W5
2026,12,,30.0,25.0,0.0,0.0,1,30.0,0.0,1,L1
2026,12,,30.0,25.0,0.0,0.0,1,30.0,0.0,1,L2
2026,12,,30.0,25.0,0.0,0.0,1,30.0,0.0,1,L3
2026,12,,30.0,25.0,0.0,0.0,1,30.0,0.0,1,L4
2026,12,,30.0,25.0,0.0,0.0,1,30.0,0.0,1,L5
2026,12,,30.0,26.0,0.0,0.0,2,30.0,0.0,1,W1
2026,12,,30.0,26.0,0.0,0.0,2,30.0,0.0,1,W2
2026,12,,30.0,26.0,0.0,0.0,2,30.0,0.0,1,W3
2026,12,,30.0,26.0,0.0,0.0,2,30.0,0.0,1,W4
2026,12,,30.0,26.0,0.0,0.0,2,30.0,0.0,1,W5
2026,12,,30.0,26.0,0.0,0.0,2,30.0,0.0,1,L1
2026,12,,30.0,26.0,0.0,0.0,2,30.0,0.0,1,L2
2026,12,,30.0,26.0,0.0,0.0,2,30.0,0.0,1,L3
2026,12,,30.0,26.0,0.0,0.0,2,30.0,0.0,1,L4
2026,12,,30.0,26.0,0.0,0.0,2,30.0,0.0,1,L5
2026,12,,30.0,27.0,0.0,0.0,3,30.0,0.0,1,W1
2026,12,,30.0,27.0,0.0,0.0,3,30.0,0.0,1,W2
2026,12,,30.0,27.0,0.0,0.0,3,30.0,0.0,1,W3
2026,12,,30.0,27.0,0.0,0.0,3,30.0,0.0,1,W4
2026,12,,30.0,27.0,0.0,0.0,3,30.0,0.0,1,W5
2026,12,,30.0,27.0,0.0,0.0,3,30.0,0.0,1,L1
2026,12,,30.0,27.0,0.0,0.0,3,30.0,0.0,1,L2
2026,12,,30.0,27.0,0.0,0.0,3,30.0,0.0,1,L3
2026,12,,30.0,27.0,0.0,0.0,3,30.0,0.0,1,L4
2026,12,,30.0,27.0,0.0,0.0,3,30.0,0.0,1,L5
2026,12,,30.0,28.0,0.0,0.0,4,30.0,0.0,1,W1
2026,12,,30.0,28.0,0.0,0.0,4,30.0,0.0,1,W2
2026,12,,30.0,28.0,0.0,0.0,4,30.0,0.0,1,W3
2026,12,,30.0,28.0,0.0,0.0,4,30.0,0.0,1,W4
2026,12,,30.0,28.0,0.0,0.0,4,30.0,0.0,1,W5
2026,12,,30.0,28.0,0.0,0.0,4,30.0,0.0,1,L1
2026,12,,30.0,28.0,0.0,0.0,4,30.0,0.0,1,L2
2026,12,,30.0,28.0,0.0,0.0,4,30.0,0.0,1,L3
2026,12,,30.0,28.0,0.0,0.0,4,30.0,0.0,1,L4
2026,12,,30.0,28.0,0.0,0.0,4,30.0,0.0,1,L5
2026,12,,30.0,29.0,0.0,0.0,5,30.0,0.0,0,W1
2026,12,,30.0,29.0,0.0,0.0,5,30.0,0.0,0,W2
2026,12,,30.0,29.0,0.0,0.0,5,30.0,0.0,0,W3
2026,12,,30.0,29.0,0.0,0.0,5,30.0,0.0,0,W4
2026,12,,30.0,29.0,0.0,0.0,5,30.0,0.0,0,W5
2026,12,,30.0,29.0,0.0,0.0,5,30.0,0.0,0,L1
2026,12,,30.0,29.0,0.0,0.0,5,30.0,0.0,0,L2
2026,12,,30.0,29.0,0.0,0.0,5,30.0,0.0,0,L3
2026,12,,30.0,29.0,0.0,0.0,5,30.0,0.0,0,L4
2026,12,,30.0,29.0,0.0,0.0,5,30.0,0.0,0,L5
2026,12,,30.0,30.0,0.0,0.0,6,30.0,0.0,0,W1
2026,12,,30.0,30.0,0.0,0.0,6,30.0,0.0,0,W2
2026,12,,30.0,30.0,0.0,0.0,6,30.0,0.0,0,W3
2026,12,,30.0,30.0,0.0,0.0,6,30.0,0.0,0,W4
2026,12,,30.0,30.0,0.0,0.0,6,30.0,0.0,0,W5
2026,12,,30.0,30.0,0.0,0.0,6,30.0,0.0,0,L1
2026,12,,30.0,30.0,0.0,0.0,6,30.0,0.0,0,L2
2026,12,,30.0,30.0,0.0,0.0,6,30.0,0.0,0,L3
2026,12,,30.0,30.0,0.0,0.0,6,30.0,0.0,0,L4
2026,12,,30.0,30.0,0.0,0.0,6,30.0,0.0,0,L5
2026,12,,29.0,25.0,0.0,0.0,7,30.0,1.0,0,W1
2026,12,,29.0,25.0,0.0,0.0,7,30.0,1.0,0,W2
2026,12,,29.0,25.0,0.0,0.0,7,30.0,1.0,0,W3
2026,12,,29.0,25.0,0.0,0.0,7,30.0,1.0,0,W4
2026,12,,29.0,25.0,0.0,0.0,7,30.0,1.0,0,W5
2026,12,,29.0,25.0,0.0,0.0,7,30.0,1.0,0,L1
2026,12,,29.0,25.0,0.0,0.0,7,30.0,1.0,0,L2
2026,12,,29.0,25.0,0.0,0.0,7,30.0,1.0,0,L3
2026,12,,29.0,25.0,0.0,0.0,7,30.0,1.0,0,L4
2026,12,,29.0,25.0,0.0,0.0,7,30.0,1.0,0,L5
2026,12,,28.0,25.0,0.0,0.0,8,30.0,2.0,0,W1
2026,12,,28.0,25.0,0.0,0.0,8,30.0,2.0,0,W2
2026,12,,28.0,25.0,0.0,0.0,8,30.0,2.0,0,W3
2026,12,,28.0,25.0,0.0,0.0,8,30.0,2.0,0,W4
2026,12,,28.0,25.0,0.0,0.0,8,30.0,2.0,0,W5
2026,12,,28.0,25.0,0.0,0.0,8,30.0,2.0,0,L1
2026,12,,28.0,25.0,0.0,0.0,8,30.0,2.0,0,L2
2026,12,,28.0,25.0,0.0,0.0,8,30.0,2.0,0,L3
2026,12,,28.0,25.0,0.0,0.0,8,30.0,2.0,0,L4
2026,12,,28.0,25.0,0.0,0.0,8,30.0,2.0,0,L5
2026,12,,27.0,25.0,0.0,0.0,9,30.0,3.0,0,W1
2026,12,,27.0,25.0,0.0,0.0,9,30.0,3.0,0,W2
2026,12,,27.0,25.0,0.0,0.0,9,30.0,3.0,0,W3
2026,12,,27.0,25.0,0.0,0.0,9,30.0,3.0,0,W4
2026,12,,27.0,25.0,0.0,0.0,9,30.0,3.0,0,W5
2026,12,,27.0,25.0,0.0,0.0,9,30.0,3.0,0,L1
2026,12,,27.0,25.0,0.0,0.0,9,30.0,3.0,0,L2
2026,12,,27.0,25.0,0.0,0.0,9,30.0,3.0,0,L3
2026,12,,27.0,25.0,0.0,0.0,9,30.0,3.0,0,L4
2026,12,,27.0,25.0,0.0,0.0,9,30.0,3.0,0,L5
2026,12,,26.0,25.0,0.0,0.0,10,30.0,4.0,0,W1
2026,12,,26.0,25.0,0.0,0.0,10,30.0,4.0,0,W2
2026,12,,26.0,25.0,0.0,0.0,10,30.0,4.0,0,W3
2026,12,,26.0,25.0,0.0,0.0,10,30.0,4.0,0,W4
2026,12,,26.0,25.0,0.0,0.0,10,30.0,4.0,0,W5
2026,12,,26.0,25.0,0.0,0.0,10,30.0,4.0,0,L1
2026,12,,26.0,25.0,0.0,0.0,10,30.0,4.0,0,L2
2026,12,,26.0,25.0,0.0,0.0,10,30.0,4.0,0,L3
2026,12,,26.0,25.0,0.0,0.0,10,30.0,4.0,0,L4
2026,12,,26.0,25.0,0.0,0.0,10,30.0,4.0,0,L5
2026,13,,35.0,30.0,0.0,0.0,1,35.0,0.0,1,W1
2026,13,,35.0,30.0,0.0,0.0,1,35.0,0.0,1,W2
2026,13,,35.0,30.0,0.0,0.0,1,35.0,0.0,1,W3
2026,13,,35.0,30.0,0.0,0.0,1,35.0,0.0,1,W4
2026,13,,35.0,30.0,0.0,0.0,1,35.0,0.0,1,W5
2026,13,,35.0,30.0,0.0,0.0,1,35.0,0.0,1,L1
2026,13,,35.0,30.0,0.0,0.0,1,35.0,0.0,1,L2
2026,13,,35.0,30.0,0.0,0.0,1,35.0,0.0,1,L3
2026,13,,35.0,30.0,0.0,0.0,1,35.0,0.0,1,L4
2026,13,,35.0,30.0,0.0,0.0,1,35.0,0.0,1,L5
2026,13,,35.0,31.0,0.0,0.0,2,35.0,0.0,1,W1
2026,13,,35.0,31.0,0.0,0.0,2,35.0,0.0,1,W2
2026,13,,35.0,31.0,0.0,0.0,2,35.0,0.0,1,W3
2026,13,,35.0,31.0,0.0,0.0,2,35.0,0.0,1,W4
2026,13,,35.0,31.0,0.0,0.0,2,35.0,0.0,1,W5
2026,13,,35.0,31.0,0.0,0.0,2,35.0,0.0,1,L1
2026,13,,35.0,31.0,0.0,0.0,2,35.0,0.0,1,L2
2026,13,,35.0,31.0,0.0,0.0,2,35.0,0.0,1,L3
2026,13,,35.0,31.0,0.0,0.0,2,35.0,0.0,1,L4
2026,13,,35.0,31.0,0.0,0.0,2,35.0,0.0,1,L5
2026,13,,35.0,32.0,0.0,0.0,3,35.0,0.0,1,W1
2026,13,,35.0,32.0,0.0,0.0,3,35.0,0.0,1,W2
2026,13,,35.0,32.0,0.0,0.0,3,35.0,0.0,1,W3
2026,13,,35.0,32.0,0.0,0.0,3,35.0,0.0,1,W4
2026,13,,35.0,32.0,0.0,0.0,3,35.0,0.0,1,W5
2026,13,,35.0,32.0,0.0,0.0,3,35.0,0.0,1,L1
2026,13,,35.0,32.0,0.0,0.0,3,35.0,0.0,1,L2
2026,13,,35.0,32.0,0.0,0.0,3,35.0,0.0,1,L3
2026,13,,35.0,32.0,0.0,0.0,3,35.0,0.0,1,L4
2026,13,,35.0,32.0,0.0,0.0,3,35.0,0.0,1,L5
2026,13,,35.0,33.0,0.0,0.0,4,35.0,0.0,1,W1
2026,13,,35.0,33.0,0.0,0.0,4,35.0,0.0,1,W2
2026,13,,35.0,33.0,0.0,0.0,4,35.0,0.0,1,W3
2026,13,,35.0,33.0,0.0,0.0,4,35.0,0.0,1,W4
2026,13,,35.0,33.0,0.0,0.0,4,35.0,0.0,1,W5
2026,13,,35.0,33.0,0.0,0.0,4,35.0,0.0,1,L1
2026,13,,35.0,33.0,0.0,0.0,4,35.0,0.0,1,L2
2026,13,,35.0,33.0,0.0,0.0,4,35.0,0.0,1,L3
2026,13,,35.0,33.0,0.0,0.0,4,35.0,0.0,1,L4
2026,13,,35.0,33.0,0.0,0.0,4,35.0,0.0,1,L5
2026,13,,35.0,34.0,0.0,0.0,5,35.0,0.0,0,W1
2026,13,,35.0,34.0,0.0,0.0,5,35.0,0.0,0,W2
2026,13,,35.0,34.0,0.0,0.0,5,35.0,0.0,0,W3
2026,13,,35.0,34.0,0.0,0.0,5,35.0,0.0,0,W4
2026,13,,35.0,34.0,0.0,0.0,5,35.0,0.0,0,W5
2026,13,,35.0,34.0,0.0,0.0,5,35.0,0.0,0,L1
2026,13,,35.0,34.0,0.0,0.0,5,35.0,0.0,0,L2
2026,13,,35.0,34.0,0.0,0.0,5,35.0,0.0,0,L3
2026,13,,35.0,34.0,0.0,0.0,5,35.0,0.0,0,L4
2026,13,,35.0,34.0,0.0,0.0,5,35.0,0.0,0,L5
2026,13,,35.0,35.0,0.0,0.0,6,35.0,0.0,0,W1
2026,13,,35.0,35.0,0.0,0.0,6,35.0,0.0,0,W2
2026,13,,35.0,35.0,0.0,0.0,6,35.0,0.0,0,W3
2026,13,,35.0,35.0,0.0,0.0,6,35.0,0.0,0,W4
2026,13,,35.0,35.0,0.0,0.0,6,35.0,0.0,0,W5
2026,13,,35.0,35.0,0.0,0.0,6,35.0,0.0,0,L1
2026,13,,35.0,35.0,0.0,0.0,6,35.0,0.0,0,L2
2026,13,,35.0,35.0,0.0,0.0,6,35.0,0.0,0,L3
2026,13,,35.0,35.0,0.0,0.0,6,35.0,0.0,0,L4
2026,13,,35.0,35.0,0.0,0.0,6,35.0,0.0,0,L5
2026,13,,34.0,30.0,0.0,0.0,7,35.0,1.0,0,W1
2026,13,,34.0,30.0,0.0,0.0,7,35.0,1.0,0,W2
2026,13,,34.0,30.0,0.0,0.0,7,35.0,1.0,0,W3
2026,13,,34.0,30.0,0.0,0.0,7,35.0,1.0,0,W4
2026,13,,34.0,30.0,0.0,0.0,7,35.0,1.0,0,W5
2026,13,,34.0,30.0,0.0,0.0,7,35.0,1.0,0,L1
2026,13,,34.0,30.0,0.0,0.0,7,35.0,1.0,0,L2
2026,13,,34.0,30.0,0.0,0.0,7,35.0,1.0,0,L3
2026,13,,34.0,30.0,0.0,0.0,7,35.0,1.0,0,L4
2026,13,,34.0,30.0,0.0,0.0,7,35.0,1.0,0,L5
2026,13,,33.0,30.0,0.0,0.0,8,35.0,2.0,0,W1
2026,13,,33.0,30.0,0.0,0.0,8,35.0,2.0,0,W2
2026,13,,33.0,30.0,0.0,0.0,8,35.0,2.0,0,W3
2026,13,,33.0,30.0,0.0,0.0,8,35.0,2.0,0,W4
2026,13,,33.0,30.0,0.0,0.0,8,35.0,2.0,0,W5
2026,13,,33.0,30.0,0.0,0.0,8,35.0,2.0,0,L1
2026,13,,33.0,30.0,0.0,0.0,8,35.0,2.0,0,L2
2026,13,,33.0,30.0,0.0,0.0,8,35.0,2.0,0,L3
2026,13,,33.0,30.0,0.0,0.0,8,35.0,2.0,0,L4
2026,13,,33.0,30.0,0.0,0.0,8,35.0,2.0,0,L5
2026,13,,32.0,30.0,0.0,0.0,9,35.0,3.0,0,W1
2026,13,,32.0,30.0,0.0,0.0,9,35.0,3.0,0,W2
2026,13,,32.0,30.0,0.0,0.0,9,35.0,3.0,0,W3
2026,13,,32.0,30.0,0.0,0.0,9,35.0,3.0,0,W4
2026,13,,32.0,30.0,0.0,0.0,9,35.0,3.0,0,W5
2026,13,,32.0,30.0,0.0,0.0,9,35.0,3.0,0,L1
2026,13,,32.0,30.0,0.0,0.0,9,35.0,3.0,0,L2
2026,13,,32.0,30.0,0.0,0.0,9,35.0,3.0,0,L3
2026,13,,32.0,30.0,0.0,0.0,9,35.0,3.0,0,L4
2026,13,,32.0,30.0,0.0,0.0,9,35.0,3.0,0,L5
2026,13,,31.0,30.0,0.0,0.0,10,35.0,4.0,0,W1
2026,13,,31.0,30.0,0.0,0.0,10,35.0,4.0,0,W2
2026,13,,31.0,30.0,0.0,0.0,10,35.0,4.0,0,W3
2026,13,,31.0,30.0,0.0,0.0,10,35.0,4.0,0,W4
2026,13,,31.0,30.0,0.0,0.0,10,35.0,4.0,0,W5
2026,13,,31.0,30.0,0.0,0.0,10,35.0,4.0,0,L1
2026,13,,31.0,30.0,0.0,0.0,10,35.0,4.0,0,L2
2026,13,,31.0,30.0,0.0,0.0,10,35.0,4.0,0,L3
2026,13,,31.0,30.0,0.0,0.0,10,35.0,4.0,0,L4
2026,13,,31.0,30.0,0.0,0.0,10,35.0,4.0,0,L5
2026,14,,40.0,35.0,0.0,0.0,1,40.0,0.0,1,W1
2026,14,,40.0,35.0,0.0,0.0,1,40.0,0.0,1,W2
2026,14,,40.0,35.0,0.0,0.0,1,40.0,0.0,1,W3
2026,14,,40.0,35.0,0.0,0.0,1,40.0,0.0,1,W4
2026,14,,40.0,35.0,0.0,0.0,1,40.0,0.0,1,W5
2026,14,,40.0,35.0,0.0,0.0,1,40.0,0.0,1,L1
2026,14,,40.0,35.0,0.0,0.0,1,40.0,0.0,1,L2
2026,14,,40.0,35.0,0.0,0.0,1,40.0,0.0,1,L3
2026,14,,40.0,35.0,0.0,0.0,1,40.0,0.0,1,L4
2026,14,,40.0,35.0,0.0,0.0,1,40.0,0.0,1,L5
2026,14,,40.0,36.0,0.0,0.0,2,40.0,0.0,1,W1
2026,14,,40.0,36.0,0.0,0.0,2,40.0,0.0,1,W2
2026,14,,40.0,36.0,0.0,0.0,2,40.0,0.0,1,W3
2026,14,,40.0,36.0,0.0,0.0,2,40.0,0.0,1,W4
2026,14,,40.0,36.0,0.0,0.0,2,40.0,0.0,1,W5
2026,14,,40.0,36.0,0.0,0.0,2,40.0,0.0,1,L1
2026,14,,40.0,36.0,0.0,0.0,2,40.0,0.0,1,L2
2026,14,,40.0,36.0,0.0,0.0,2,40.0,0.0,1,L3
2026,14,,40.0,36.0,0.0,0.0,2,40.0,0.0,1,L4
2026,14,,40.0,36.0,0.0,0.0,2,40.0,0.0,1,L5
2026,14,,40.0,37.0,0.0,0.0,3,40.0,0.0,1,W1
2026,14,,40.0,37.0,0.0,0.0,3,40.0,0.0,1,W2
2026,14,,40.0,37.0,0.0,0.0,3,40.0,0.0,1,W3
2026,14,,40.0,37.0,0.0,0.0,3,40.0,0.0,1,W4
2026,14,,40.0,37.0,0.0,0.0,3,40.0,0.0,1,W5
2026,14,,40.0,37.0,0.0,0.0,3,40.0,0.0,1,L1
2026,14,,40.0,37.0,0.0,0.0,3,40.0,0.0,1,L2
2026,14,,40.0,37.0,0.0,0.0,3,40.0,0.0,1,L3
2026,14,,40.0,37.0,0.0,0.0,3,40.0,0.0,1,L4
2026,14,,40.0,37.0,0.0,0.0,3,40.0,0.0,1,L5
2026,14,,40.0,38.0,0.0,0.0,4,40.0,0.0,1,W1
2026,14,,40.0,38.0,0.0,0.0,4,40.0,0.0,1,W2
2026,14,,40.0,38.0,0.0,0.0,4,40.0,0.0,1,W3
2026,14,,40.0,38.0,0.0,0.0,4,40.0,0.0,1,W4
2026,14,,40.0,38.0,0.0,0.0,4,40.0,0.0,1,W5
2026,14,,40.0,38.0,0.0,0.0,4,40.0,0.0,1,L1
2026,14,,40.0,38.0,0.0,0.0,4,40.0,0.0,1,L2
2026,14,,40.0,38.0,0.0,0.0,4,40.0,0.0,1,L3
2026,14,,40.0,38.0,0.0,0.0,4,40.0,0.0,1,L4
2026,14,,40.0,38.0,0.0,0.0,4,40.0,0.0,1,L5
2026,14,,40.0,39.0,0.0,0.0,5,40.0,0.0,0,W1
2026,14,,40.0,39.0,0.0,0.0,5,40.0,0.0,0,W2
2026,14,,40.0,39.0,0.0,0.0,5,40.0,0.0,0,W3
2026,14,,40.0,39.0,0.0,0.0,5,40.0,0.0,0,W4
2026,14,,40.0,39.0,0.0,0.0,5,40.0,0.0,0,W5
2026,14,,40.0,39.0,0.0,0.0,5,40.0,0.0,0,L1
2026,14,,40.0,39.0,0.0,0.0,5,40.0,0.0,0,L2
2026,14,,40.0,39.0,0.0,0.0,5,40.0,0.0,0,L3
2026,14,,40.0,39.0,0.0,0.0,5,40.0,0.0,0,L4
2026,14,,40.0,39.0,0.0,0.0,5,40.0,0.0,0,L5
2026,14,,40.0,40.0,0.0,0.0,6,40.0,0.0,0,W1
2026,14,,40.0,40.0,0.0,0.0,6,40.0,0.0,0,W2
2026,14,,40.0,40.0,0.0,0.0,6,40.0,0.0,0,W3
2026,14,,40.0,40.0,0.0,0.0,6,40.0,0.0,0,W4
2026,14,,40.0,40.0,0.0,0.0,6,40.0,0.0,0,W5
2026,14,,40.0,40.0,0.0,0.0,6,40.0,0.0,0,L1
2026,14,,40.0,40.0,0.0,0.0,6,40.0,0.0,0,L2
2026,14,,40.0,40.0,0.0,0.0,6,40.0,0.0,0,L3
2026,14,,40.0,40.0,0.0,0.0,6,40.0,0.0,0,L4
2026,14,,40.0,40.0,0.0,0.0,6,40.0,0.0,0,L5
2026,14,,39.0,35.0,0.0,0.0,7,40.0,1.0,0,W1
2026,14,,39.0,35.0,0.0,0.0,7,40.0,1.0,0,W2
2026,14,,39.0,35.0,0.0,0.0,7,40.0,1.0,0,W3
2026,14,,39.0,35.0,0.0,0.0,7,40.0,1.0,0,W4
2026,14,,39.0,35.0,0.0,0.0,7,40.0,1.0,0,W5
2026,14,,39.0,35.0,0.0,0.0,7,40.0,1.0,0,L1
2026,14,,39.0,35.0,0.0,0.0,7,40.0,1.0,0,L2
2026,14,,39.0,35.0,0.0,0.0,7,40.0,1.0,0,L3
2026,14,,39.0,35.0,0.0,0.0,7,40.0,1.0,0,L4
2026,14,,39.0,35.0,0.0,0.0,7,40.0,1.0,0,L5
2026,14,,38.0,35.0,0.0,0.0,8,40.0,2.0,0,W1
2026,14,,38.0,35.0,0.0,0.0,8,40.0,2.0,0,W2
2026,14,,38.0,35.0,0.0,0.0,8,40.0,2.0,0,W3
2026,14,,38.0,35.0,0.0,0.0,8,40.0,2.0,0,W4
2026,14,,38.0,35.0,0.0,0.0,8,40.0,2.0,0,W5
2026,14,,38.0,35.0,0.0,0.0,8,40.0,2.0,0,L1
2026,14,,38.0,35.0,0.0,0.0,8,40.0,2.0,0,L2
2026,14,,38.0,35.0,0.0,0.0,8,40.0,2.0,0,L3
2026,14,,38.0,35.0,0.0,0.0,8,40.0,2.0,0,L4
2026,14,,38.0,35.0,0.0,0.0,8,40.0,2.0,0,L5
2026,14,,37.0,35.0,0.0,0.0,9,40.0,3.0,0,W1
2026,14,,37.0,35.0,0.0,0.0,9,40.0,3.0,0,W2
2026,14,,37.0,35.0,0.0,0.0,9,40.0,3.0,0,W3
2026,14,,37.0,35.0,0.0,0.0,9,40.0,3.0,0,W4
2026,14,,37.0,35.0,0.0,0.0,9,40.0,3.0,0,W5
2026,14,,37.0,35.0,0.0,0.0,9,40.0,3.0,0,L1
2026,14,,37.0,35.0,0.0,0.0,9,40.0,3.0,0,L2
2026,14,,37.0,35.0,0.0,0.0,9,40.0,3.0,0,L3
